time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,prediction
4080469,,,,,,,,0.69140625,-4.01953125,2.7578125,-0.4140625,0.142578125,0.06640625,0.89453125,-13.49609375,4.4375,2
4080470,36.01253283,129.3192348,57.22985646,14.73927104,1.3,323,,1.3984375,-3.78515625,2.29296875,0.3515625,0.111328125,-0.177734375,1.5859375,-13.26953125,3.90234375,2
4080471,,,,,,,,1.64453125,-4.3046875,2.66796875,-0.9140625,0.037109375,0.173828125,1.81640625,-13.8046875,4.20703125,2
4080472,,,,,,,,1.99609375,-3.98828125,3.2890625,-1.04296875,-0.017578125,0.205078125,2.16015625,-13.4921875,4.78125,2
4080473,,,,,,,,2.171875,-3.78125,3.35546875,-1.064453125,-0.115234375,0.228515625,2.3125,-13.30859375,4.74609375,2
4080474,,,,,,,,1.046875,-3.57421875,3.44140625,-0.748046875,-0.0859375,0.212890625,1.1640625,-13.11328125,4.74609375,2
4080475,,,,,,,,-0.39453125,-3.75,3.2265625,-0.412109375,0.041015625,0.177734375,-0.29296875,-13.30859375,4.4765625,2
4080476,,,,,,,,-0.69140625,-3.67578125,3.1640625,-0.369140625,0.087890625,0.166015625,-0.59765625,-13.23046875,4.3984375,2
4080477,,,,,,,,-0.9453125,-2.9765625,2.62109375,-0.322265625,0.02734375,0.115234375,-0.8671875,-12.5390625,3.82421875,2
4080478,,,,,,,,-0.8984375,-2.5546875,2.4453125,-0.056640625,-0.0703125,0.037109375,-0.828125,-12.12109375,3.6328125,2
4080479,,,,,,,,-0.66796875,-2.2109375,2.21484375,0.06640625,-0.087890625,0.0078125,-0.59765625,-11.7734375,3.40234375,2
4080480,36.01253367,129.3192342,57.16975625,14.83173667,1.3,326,,-0.40234375,-1.97265625,1.93359375,0.3515625,0.111328125,-0.177734375,1.5859375,-13.26953125,3.90234375,2
4080481,,,,,,,,-0.0546875,-1.4453125,1.41796875,0.234375,-0.19921875,0.05078125,0.015625,-11.0078125,2.63671875,2
4080482,,,,,,,,0.06640625,-0.91015625,1.02734375,0.287109375,-0.396484375,0.12890625,0.12890625,-10.47265625,2.29296875,2
4080483,,,,,,,,0.3125,-0.1796875,0.65234375,0.341796875,-0.427734375,0.185546875,0.359375,-9.74609375,1.94921875,2
4080484,,,,,,,,0.3359375,0.5859375,0.3125,0.30859375,-0.41796875,0.251953125,0.359375,-8.9765625,1.640625,2
4080485,,,,,,,,0.2734375,1.34375,-0.0625,0.2421875,-0.416015625,0.306640625,0.28125,-8.2109375,1.296875,2
4080486,,,,,,,,0.52734375,1.96484375,-0.171875,0.20703125,-0.421875,0.33203125,0.51171875,-7.59765625,1.21875,2
4080487,,,,,,,,1.02734375,2.5390625,-0.26953125,0.150390625,-0.44140625,0.357421875,0.97265625,-7.02734375,1.14453125,2
4080488,,,,,,,,1.09765625,2.875,-0.37109375,0.10546875,-0.462890625,0.359375,1.01171875,-6.6796875,1.06640625,2
